FECHA,HORA,PRECIO,TERMICA,HIDRAULICA,SOLAR,COGENERADOR,EOLICA
2023-04-01,22,158.43,800276.7799999999,7834343.91,0.0,66157.34,36235.31
2023-04-01,23,158.43,804094.43,7367150.9,0.0,69123.88,35333.13
2023-04-02,0,158.6,785963.47,6802174.97,0.0,69814.06,36137.65
2023-04-02,1,158.6,752711.51,6524069.07,0.0,71749.06,35061.259999999995
2023-04-02,2,138.6,760543.0599999999,6323068.94,0.0,73139.14,34120.619999999995
2023-04-02,3,138.6,624188.1900000001,6247849.34,0.0,71020.58,31552.48
2023-04-02,4,138.6,563267.01,6275477.0200000005,0.0,77006.95,31754.86
2023-04-02,5,138.6,551161.08,6354707.9,0.0,77443.8,31801.15
2023-04-02,6,138.6,549657.24,6015915.68,23818.09,74604.73999999999,30567.72
2023-04-02,7,138.6,611101.72,6392164.529999999,106177.78,75207.37,6423.52
2023-04-02,8,138.6,688876.85,6680135.65,181715.58000000002,71849.11,0.0
2023-04-02,9,158.6,547483.98,7146344.2,229534.1,73266.65,0.0
2023-04-02,10,158.6,647156.03,7196965.64,293484.99,75602.48000000001,0.0
2023-04-02,11,158.6,746199.04,7326945.54,283677.71,75492.48,0.0
2023-04-02,12,158.6,842097.15,7323175.13,294926.9,68758.88,0.0
2023-04-02,13,158.6,901028.25,7303906.24,294508.99,72071.37,640.77
2023-04-02,14,158.6,1056047.02,7073450.9,290214.31,75370.6,7867.08
2023-04-02,15,158.6,1105328.1099999999,6970090.89,261717.86,73155.79000000001,11414.33
2023-04-02,16,158.6,1179348.32,6884747.3,135984.43,76088.78,26730.84
2023-04-02,17,158.6,1176143.65,6958340.27,26454.84,76395.32,27230.42
2023-04-02,18,158.6,1130446.7,7689429.5,1.55,69223.67,27320.66
2023-04-02,19,169.6,1122887.39,8009376.5600000005,0.0,71381.13,27169.99
2023-04-02,20,172.6,997402.02,8075022.09,0.0,71989.17,24014.16
2023-04-02,21,169.6,989417.3,7828518.49,0.0,68977.35,23969.14
2023-04-02,22,158.6,991550.34,7423794.49,0.0,66166.70999999999,25893.03
2023-04-02,23,158.6,989153.13,6975517.62,0.0,75679.35,25556.120000000003
2023-04-03,0,126.07,977393.2599999999,6646834.28,0.0,73996.32,26574.019999999997
2023-04-03,1,126.07,927541.0,6444419.14,0.0,79565.11,26725.72
2023-04-03,2,126.07,873261.65,6311464.99,0.0,80034.55,25730.809999999998
2023-04-03,3,124.87,873047.7899999999,6227062.21,0.0,73137.91,26551.800000000003
2023-04-03,4,126.07,874814.3200000001,6350607.0,0.0,80023.73000000001,25244.300000000003
2023-04-03,5,126.07,876252.05,6567232.46,72.37,77097.45999999999,25326.73
2023-04-03,6,126.07,868848.62,6802387.68,52422.08,70538.11,25453.36
2023-04-03,7,137.07,867230.2000000001,7305164.17,217551.68,68181.44,25761.1
2023-04-03,8,155.07,876301.28,7783647.47,287288.27999999997,71547.28,25626.64
2023-04-03,9,157.07,931545.84,8062489.17,355292.23,65982.72,25435.47
2023-04-03,10,157.07,965260.31,8345118.14,367899.43,67287.17,28269.92
2023-04-03,11,157.07,997923.24,8567829.549999999,381253.71,62884.04,30505.46
2023-04-03,12,157.07,1002937.77,8562033.89,370935.58999999997,69920.86,32812.46
2023-04-03,13,157.07,1041664.95,8611342.21,356219.05,81031.55,33302.42
2023-04-03,14,157.07,1108436.55,8709742.6,327233.39,85768.36,34912.12
2023-04-03,15,157.07,1030767.15,8845111.959999999,300625.41000000003,89295.09,37188.92
2023-04-03,16,157.07,956574.3099999999,8842490.950000001,186643.91,91678.12,38577.08
2023-04-03,17,157.07,960201.98,8655304.38,37060.71,86124.0,38920.270000000004
2023-04-03,18,157.07,989726.28,9091486.790000001,7.99,85203.03,37130.16
2023-04-03,19,167.07,1080758.6199999999,9221048.05,0.01,72010.88,35943.46
2023-04-03,20,157.07,1104755.2,8980263.34,0.0,86059.7,35127.86
2023-04-03,21,157.07,1066863.58,8645110.59,0.0,76608.11,34516.46
2023-04-03,22,157.07,1120830.95,7870152.28,0.0,77696.06,33393.689999999995
2023-04-03,23,155.07,1094852.6600000001,7360757.49,0.0,71349.93,35088.06
2023-04-04,0,134.31,975645.9500000001,6880821.38,0.0,70538.26,36605.59
2023-04-04,1,134.31,874660.12,6603322.94,0.0,67804.12,36851.58
2023-04-04,2,134.31,858717.95,6606810.12,0.0,73099.76000000001,36227.71
2023-04-04,3,134.31,859573.34,6550414.54,0.37,72585.53,36111.46000000001
2023-04-04,4,134.31,862211.63,6656131.23,0.27,73447.88,35567.79
2023-04-04,5,135.31,868468.98,6781174.05,121.09,83222.06,35876.45
2023-04-04,6,135.31,864706.51,6897531.68,35626.57,86715.12,33535.67
2023-04-04,7,135.31,873125.65,7395078.49,171199.33000000002,89245.41,33740.86
2023-04-04,8,146.31,887820.53,7942414.9799999995,249102.43,85609.45999999999,33054.16
2023-04-04,9,146.31,923892.0,8195203.67,309377.95,76340.31,31351.9
2023-04-04,10,146.31,975313.15,8422426.6,348045.48,76920.88,34746.47
2023-04-04,11,153.31,1010666.19,8639920.21,351902.6,86406.04,37233.22
2023-04-04,12,153.31,1076819.17,8553029.26,360702.03,88172.58,38312.130000000005
2023-04-04,13,153.31,1136214.32,8565781.39,337588.33,95162.28,35911.02
2023-04-04,14,176.31,1166950.12,8698072.83,319363.87,96294.11,34975.64
2023-04-04,15,176.31,1234131.29,8704052.56,247943.98,85870.25,35620.880000000005
2023-04-04,16,176.31,1230007.58,8643061.24,119962.23,91732.2,35893.58
2023-04-04,17,146.31,1205346.71,8375303.37,27404.82,94845.05,37741.06
2023-04-04,18,176.31,1247261.41,8813578.15,12.48,86436.73,37015.6
2023-04-04,19,176.31,1307866.89,8930529.06,0.0,79360.84,35174.58
2023-04-04,20,176.31,1298035.51,8729570.76,0.0,75556.95,32886.520000000004
2023-04-04,21,146.31,1244104.97,8303638.78,0.0,90706.05,34485.9
2023-04-04,22,146.31,1209923.3499999999,7743588.57,0.0,89541.12,34271.18
2023-04-04,23,135.31,1156180.97,7294254.55,0.0,94148.74,33615.850000000006
2023-04-05,0,138.71,1023804.31,7024046.03,0.0,79551.93,35085.600000000006
2023-04-05,1,138.71,954421.78,6780884.16,0.0,84828.65,35376.14
2023-04-05,2,138.71,903012.9600000001,6625275.95,0.0,83610.03,34091.03
2023-04-05,3,138.71,816435.46,6578454.7,0.0,81414.05,33019.15
2023-04-05,4,138.71,769997.02,6679435.55,0.0,83357.78,33283.95
2023-04-05,5,138.71,764141.6799999999,6892524.26,0.79,84853.3,33877.17
2023-04-05,6,138.71,721030.32,7102557.76,33836.55,82968.83,31521.440000000002
2023-04-05,7,139.21,714526.89,7550261.41,158873.12,85384.19,28823.19
2023-04-05,8,139.71,769805.65,7971377.69,265130.54,86793.5,32965.96
2023-04-05,9,147.71,821977.48,8176213.19,332498.71,95834.18,35279.3
2023-04-05,10,147.71,825285.82,8410726.85,360588.54000000004,97276.33,36531.27
2023-04-05,11,147.71,914525.78,8574697.72,363234.51,99582.82,35922.259999999995
2023-04-05,12,147.71,961504.28,8497959.15,329170.77,90429.36,35276.229999999996
2023-04-05,13,147.71,966562.24,8486751.62,332108.52999999997,83869.92,37334.78
2023-04-05,14,147.71,897202.22,8647711.13,335014.4,85090.01000000001,39110.02
2023-04-05,15,147.71,867882.58,8744029.49,255924.69999999998,80261.63,40278.5
2023-04-05,16,147.71,878595.92,8675355.1,135368.43,85943.48,40206.74
2023-04-05,17,147.71,880032.5,8487208.46,30108.25,88060.07,38537.19
2023-04-05,18,159.71,980490.23,8842514.9,34.519999999999996,94107.15,37595.64
2023-04-05,19,159.71,1120962.72,8829082.45,0.0,96489.7,36454.24
2023-04-05,20,147.71,1119339.8399999999,8568485.89,0.0,97745.18,35862.96
2023-04-05,21,147.71,994043.97,8301223.74,0.0,92219.2,36846.05
2023-04-05,22,139.71,1024347.84,7694793.18,0.0,87668.86,33551.450000000004
2023-04-05,23,139.21,1023221.1799999999,7230109.59,0.0,84972.70999999999,31516.300000000003
2023-04-06,0,140.29,910186.09,6890791.26,0.0,78164.67,32380.22
2023-04-06,1,140.29,802523.16,6690249.77,0.0,74214.9,31680.09
2023-04-06,2,140.29,721965.72,6565942.23,0.0,83488.6,28153.059999999998
2023-04-06,3,140.29,659506.84,6433683.52,0.0,79655.64,27918.8
2023-04-06,4,140.29,640863.95,6330110.04,0.0,77319.95,22230.57
2023-04-06,5,140.29,588129.99,6302986.08,34.379999999999995,74741.1,17700.79
2023-04-06,6,134.11,527429.77,6195667.25,24177.81,79399.92,21157.39
2023-04-06,7,140.29,524809.53,6415743.58,97570.91,77142.83,22156.120000000003
2023-04-06,8,140.29,521948.49,6642359.92,155234.37,85204.54000000001,32857.119999999995
2023-04-06,9,140.29,519321.93,6894391.75,205522.06,69659.69,29752.18
2023-04-06,10,140.29,519969.66000000003,7048880.23,261938.68,59643.69,33866.4
2023-04-06,11,140.29,530605.97,7224441.74,330244.0,55029.96,36768.62
2023-04-06,12,143.79,553061.01,7332725.0200000005,309898.72000000003,54295.37,40017.71000000001
2023-04-06,13,140.29,628659.32,7247713.25,289329.9,59123.009999999995,39880.49
2023-04-06,14,140.29,687794.86,7087108.84,268231.68,59710.71,38860.89
2023-04-06,15,140.29,709586.53,7066861.83,153502.58000000002,57812.8,38487.16
2023-04-06,16,140.29,802146.15,6918921.65,101571.66,58205.83,37288.520000000004
2023-04-06,17,140.29,878154.59,6876490.24,26125.73,56264.21,37388.04
2023-04-06,18,142.29,925206.69,7527107.08,96.2,54661.42,34286.19
2023-04-06,19,143.79,931175.52,7743349.58,0.0,56051.01,31045.770000000004
2023-04-06,20,142.29,954849.4299999999,7432699.26,0.0,58520.7,30921.949999999997
2023-04-06,21,143.79,904264.55,7231945.83,0.0,60761.53,29827.28
2023-04-06,22,140.29,836294.75,6952845.5600000005,0.0,59743.58,31923.7
2023-04-06,23,140.29,818074.53,6570057.94,0.0,58994.28,27129.7
2023-04-07,0,132.55,815026.4800000001,6191970.79,0.0,61661.69,22692.09
2023-04-07,1,132.55,812233.92,5970835.66,0.0,60609.45,22528.379999999997
2023-04-07,2,132.55,758890.02,5839498.73,0.0,59256.81,21978.32
2023-04-07,3,132.55,642307.4,5797651.2,0.0,61027.740000000005,16629.75
2023-04-07,4,132.55,591333.8200000001,5891888.25,0.0,61282.51,17161.85
2023-04-07,5,132.55,591314.66,5875842.19,0.0,64380.9,11760.619999999999
2023-04-07,6,132.55,591857.4500000001,5666900.94,20986.04,65082.97,9752.64
2023-04-07,7,132.55,596045.3400000001,5897722.71,71209.0,60716.89,11806.14
2023-04-07,8,132.55,597181.35,6107939.86,153694.38,63531.84,16456.08
2023-04-07,9,132.55,617371.17,6218125.08,235195.11,66297.79000000001,15799.96
2023-04-07,10,132.55,620030.79,6379559.7299999995,286183.9,62069.49,13821.130000000001
2023-04-07,11,132.55,618592.53,6532740.06,351024.3,65255.9,29449.089999999997
2023-04-07,12,132.55,651497.91,6652444.140000001,303872.89,64842.21,38423.35
2023-04-07,13,132.55,709773.27,6583553.76,320555.8,69892.51000000001,39322.51
2023-04-07,14,132.55,758388.15,6461759.73,295873.89,67583.33,39821.57
2023-04-07,15,132.55,759841.33,6461883.59,182849.07,65349.84,39208.32
2023-04-07,16,132.55,823885.92,6397682.2700000005,105352.31,63221.22,38023.4
2023-04-07,17,132.55,875492.01,6490510.31,23245.93,62266.85,35641.21
2023-04-07,18,134.55,911324.93,7160928.64,2.92,63350.759999999995,33354.23
2023-04-07,19,147.67,947181.69,7377696.21,0.0,58838.58,29227.67
2023-04-07,20,147.67,960387.98,7228028.66,0.0,62830.89,24834.32
2023-04-07,21,134.55,871089.63,7132985.05,0.0,60115.43,22197.350000000002
2023-04-07,22,134.55,846292.27,6873495.6,0.0,59456.99,18416.06
2023-04-07,23,132.55,824789.29,6527290.100000001,0.0,55898.45,14858.560000000001
2023-04-08,0,132.46,835688.74,6198283.67,0.0,61139.68,11922.52
2023-04-08,1,132.46,834432.98,5933857.9399999995,0.0,64134.97,11947.52
2023-04-08,2,126.04,832881.6799999999,5769724.15,0.0,59136.95,12320.650000000001
2023-04-08,3,124.03,832629.44,5662766.67,0.0,57617.990000000005,12287.669999999998
2023-04-08,4,126.04,831566.66,5691100.52,0.0,56805.479999999996,12154.09
2023-04-08,5,126.04,832903.2899999999,5736939.01,5.19,48616.42,8638.48
2023-04-08,6,126.04,845570.81,5701035.98,31222.64,47735.21,14575.14
2023-04-08,7,133.96,857267.13,6084719.72,109582.37999999999,41730.45,20648.6
2023-04-08,8,141.96,863219.48,6557606.69,140095.11000000002,32790.79,23784.620000000003
2023-04-08,9,148.96,864986.13,6902743.92,178617.79,32653.440000000002,22318.97
2023-04-08,10,148.96,862459.17,7233441.42,217787.85,29251.75,16893.34
2023-04-08,11,148.96,862415.51,7463963.37,236681.14,34104.47,20564.29
2023-04-08,12,148.96,855985.51,7515789.05,244259.88,36594.229999999996,28743.769999999997
2023-04-08,13,148.96,850024.97,7471855.85,244614.59,30371.35,36349.909999999996
2023-04-08,14,148.96,857038.53,7406302.2700000005,247072.5,39701.41,37722.85
2023-04-08,15,148.96,851344.99,7410212.17,215464.51,45064.95,38325.21
2023-04-08,16,148.96,850504.5,7400137.8,166143.33,41576.07,36561.95
2023-04-08,17,148.96,854094.36,7508025.63,37616.54,43092.020000000004,35947.34
2023-04-08,18,149.96,908116.53,8080200.51,33.06,41590.47,33739.91
2023-04-08,19,149.96,971328.48,8191661.0200000005,0.01,41599.8,30506.73
2023-04-08,20,149.96,976766.28,7932054.27,0.0,45040.81,30733.47
2023-04-08,21,148.96,893056.1799999999,7696738.37,0.0,47926.89,27799.6
2023-04-08,22,148.96,918479.61,7273756.3,0.0,51682.64,28166.64
2023-04-08,23,148.96,920692.94,6799293.52,0.0,54949.28,25737.96
2023-04-09,0,122.8,911093.98,6459576.64,0.0,58530.100000000006,16118.399999999998
2023-04-09,1,122.8,885716.38,6209973.86,0.0,64125.36,12116.380000000001
2023-04-09,2,122.8,809190.61,6053566.56,0.0,64725.619999999995,17353.09
2023-04-09,3,122.8,660663.04,6093849.01,0.0,65070.34,21529.79
2023-04-09,4,122.73,612745.24,6079043.45,0.0,63279.78,15017.83
2023-04-09,5,122.73,612269.36,6024705.98,63.0,65520.979999999996,8764.5
2023-04-09,6,122.73,610384.75,5879133.6,36078.72,67419.83,9616.26
2023-04-09,7,122.73,623979.97,6110846.4,122795.68,72332.06,11392.07
2023-04-09,8,122.8,662104.54,6429628.1899999995,207691.07,67894.23,6512.51
2023-04-09,9,122.8,655558.51,6672300.21,309898.42,68189.7,14511.880000000001
2023-04-09,10,125.05,566532.6,7089774.91,313098.0,67890.8,19520.13
2023-04-09,11,131.23,607607.8,7298563.89,320991.79000000004,67389.57,31538.63
2023-04-09,12,140.73,654210.73,7378283.55,302578.1,68613.82,37166.41
2023-04-09,13,140.73,651920.86,7398910.89,306220.51,68538.79000000001,37708.689999999995
2023-04-09,14,140.73,654300.5,7396817.22,242635.88,68496.1,32002.879999999997
2023-04-09,15,140.73,656370.47,7373624.34,225721.73,70472.15,34792.8
2023-04-09,16,140.73,675033.38,7357705.15,136011.1,71647.20999999999,35745.82
2023-04-09,17,140.73,703647.38,7422543.01,34520.89,73709.54000000001,36001.29
2023-04-09,18,143.84,744269.4299999999,8116972.91,26.580000000000002,76150.87,35143.19
2023-04-09,19,147.73,775463.51,8437293.0,0.0,72658.99,33558.32
2023-04-09,20,147.73,843076.64,8238060.19,0.0,75649.43,30588.52
2023-04-09,21,143.84,851939.5,7920778.25,0.0,80363.76000000001,27851.47
2023-04-09,22,143.84,803725.25,7548045.58,0.0,78432.62,26525.82
2023-04-09,23,140.73,779849.21,7092037.36,0.0,74540.13,25558.399999999998
2023-04-10,0,125.36,737156.86,6763416.97,0.0,75443.53,26387.71
2023-04-10,1,125.36,663149.26,6572467.390000001,0.0,75627.2,29258.77
2023-04-10,2,125.36,579727.73,6504093.0,0.0,77468.54000000001,28334.730000000003
2023-04-10,3,125.36,552775.0700000001,6481758.65,0.0,80084.62,25869.66
2023-04-10,4,132.86,533020.01,6700590.85,0.0,79459.24,25058.69
2023-04-10,5,132.86,549039.99,7172917.44,201.04,79115.39,18419.73
2023-04-10,6,132.86,583355.81,7307019.6,31169.44,82035.6,22985.760000000002
2023-04-10,7,132.86,553368.27,7806867.87,121947.95999999999,74327.81,22819.309999999998
2023-04-10,8,141.86,579069.46,8273780.2700000005,180133.72,73316.62,24911.17
2023-04-10,9,148.86,581833.62,8552537.16,231622.33,73559.01,18514.04
2023-04-10,10,148.86,609310.52,8835701.93,312562.19,73231.22,20561.63
2023-04-10,11,148.86,689735.9400000001,9022117.64,332057.88,70318.55,33817.27
2023-04-10,12,151.86,721996.95,8918783.98,326846.99,77103.57,38422.39
2023-04-10,13,151.86,859161.02,8874521.14,320586.69,72874.66,38648.07
2023-04-10,14,151.86,932560.26,8973702.4,296384.42,64351.64,38107.14
2023-04-10,15,156.86,913042.7999999999,9012437.39,280212.5,83470.62,38138.509999999995
2023-04-10,16,166.86,854266.09,9043999.68,163284.12,86840.6,38237.35
2023-04-10,17,148.86,852322.72,8841899.94,38657.72,83873.29000000001,36564.92
2023-04-10,18,156.86,924864.5900000001,9244861.47,51.480000000000004,86299.49,33523.58
2023-04-10,19,156.86,1033108.41,9368300.3,0.0,81840.42,33036.31
2023-04-10,20,156.86,1054416.98,9151855.46,0.0,84933.13,32257.840000000004
2023-04-10,21,148.86,1064674.2,8577747.45,0.0,91703.97,28298.309999999998
2023-04-10,22,141.86,1088969.3800000001,7895839.47,0.0,83128.77,26691.46
2023-04-10,23,132.86,1072557.74,7324871.99,0.0,80226.37,21066.96
2023-04-11,0,132.46,1021314.9500000001,6967091.83,0.0,78544.45,30676.11
2023-04-11,1,132.46,875374.48,6884664.08,0.0,74161.36,28180.550000000003
2023-04-11,2,132.46,805778.4,6779028.46,0.0,72508.32,28796.190000000002
2023-04-11,3,132.46,767986.38,6718156.47,0.0,76916.57,27146.5
2023-04-11,4,132.46,729081.77,6950773.42,0.0,81133.93,28580.72
2023-04-11,5,133.46,631366.51,7540209.32,70.64,94180.8,30573.46
2023-04-11,6,133.46,621316.21,7664573.22,16828.72,89075.7,29521.4
2023-04-11,7,133.46,583734.13,8063476.090000001,75218.04000000001,89715.69,26410.58
2023-04-11,8,133.46,589379.0,8443856.42,153722.09,85762.33,27795.07
2023-04-11,9,133.46,603075.85,8621730.8,270531.91,80775.68,23389.08
2023-04-11,10,156.46,652151.51,8901818.23,267648.06,84668.86,23856.260000000002
2023-04-11,11,156.46,743385.3099999999,9081844.32,281838.87,84255.48000000001,28150.37
2023-04-11,12,156.46,736741.35,8928266.0,298633.25,81335.26000000001,36866.83
2023-04-11,13,156.46,861278.12,8918521.629999999,278581.17,84056.70999999999,37147.5
2023-04-11,14,166.46,894403.15,9117075.9,225039.01,82727.49,38294.43
2023-04-11,15,166.46,885562.85,9121988.620000001,184937.59,82785.39,39474.979999999996
2023-04-11,16,156.46,816280.02,9063971.39,92030.87,77289.58,39400.51
2023-04-11,17,156.46,817102.22,8859732.39,24129.87,77529.36,37092.6
2023-04-11,18,166.46,884868.5599999999,9284749.870000001,169.14000000000001,84508.46,35536.04
2023-04-11,19,166.46,969904.9299999999,9451290.67,0.0,82711.5,33510.840000000004
2023-04-11,20,156.46,1016173.07,9169791.540000001,0.0,89060.47,34083.100000000006
2023-04-11,21,133.46,966747.7999999999,8721735.71,0.0,91549.93,32598.510000000002
2023-04-11,22,132.46,1020694.5900000001,7962052.62,0.0,93890.39,33319.55
2023-04-11,23,132.46,918800.22,7471042.43,0.0,99143.88,32921.3
2023-04-12,0,132.57,803416.83,7153707.47,0.0,101447.88,27134.16
2023-04-12,1,133.57,749932.09,6966678.07,0.0,102271.09,23409.44
2023-04-12,2,133.57,706871.06,6814382.89,0.0,99057.75,26350.4
2023-04-12,3,132.57,695788.2,6756589.86,0.0,91435.62,20468.7
2023-04-12,4,133.57,688152.77,6948665.71,0.0,96888.05,20329.21
2023-04-12,5,144.57,727147.54,7404123.9799999995,40.69,102311.03,22514.21
2023-04-12,6,144.57,743056.71,7497980.02,23859.32,103256.69,23132.72
2023-04-12,7,295.57,806013.1,7726768.7700000005,87221.42,107273.26,33600.130000000005
2023-04-12,8,313.28,1080675.85,7880375.7700000005,118385.61,105224.18,35378.0
2023-04-12,9,295.57,1049226.53,8105523.6,207791.22999999998,101615.02,36556.08
2023-04-12,10,205.57,924436.1699999999,8533322.14,280787.29000000004,103715.06,34863.28999999999
2023-04-12,11,295.57,908713.34,8799133.16,311031.88,92233.22,34866.25
2023-04-12,12,295.57,849686.93,8785172.22,293488.45,93240.36,36485.240000000005
2023-04-12,13,295.57,825086.16,8932708.42,327046.27,97112.95,39852.74
2023-04-12,14,455.57,937239.03,9035187.35,288769.82,96421.20999999999,40037.93
2023-04-12,15,455.57,936588.62,9130736.16,217982.63,102444.34,38778.36
2023-04-12,16,455.57,906497.7899999999,9056365.85,115101.33,95606.86,38104.12
2023-04-12,17,205.57,917314.3300000001,8838384.41,31313.989999999998,95422.12,37695.63
2023-04-12,18,295.57,1115050.64,9115355.95,206.34,95657.48,37314.94
2023-04-12,19,455.57,1119287.01,9331387.7,0.03,101302.05,35900.24
2023-04-12,20,355.57,1110196.1,9132763.9,0.0,95854.73000000001,34123.520000000004
2023-04-12,21,205.57,1052140.1099999999,8690781.09,0.0,99141.88,32660.6
2023-04-12,22,205.57,1053094.44,8014486.15,0.0,104066.01999999999,32369.530000000002
2023-04-12,23,144.57,960968.28,7532230.04,0.0,99558.69,31313.82
2023-04-13,0,133.6,889995.35,7016200.02,0.0,99524.13,31117.68
2023-04-13,1,133.6,810165.86,6774924.12,0.0,101355.83,32634.180000000004
2023-04-13,2,133.6,739715.47,6628273.98,0.0,98648.28,32176.170000000002
2023-04-13,3,133.6,732643.47,6583600.36,0.0,101658.9,26228.18
2023-04-13,4,133.6,732296.02,6800632.029999999,0.0,108417.35,31140.22
2023-04-13,5,146.6,737028.97,7315664.33,4.27,110042.28,33233.25
2023-04-13,6,146.6,743256.49,7436654.51,26414.06,108115.03,36357.07
2023-04-13,7,209.6,754071.4,7748998.51,130551.22,101131.04000000001,38630.91
2023-04-13,8,209.6,791338.2999999999,8162974.31,209809.81,101334.3,38605.12
2023-04-13,9,209.6,830998.44,8334149.3,293139.22,89518.73,37458.42
2023-04-13,10,210.6,867030.6,8617923.39,329532.16,89761.03,37633.78
2023-04-13,11,306.6,925147.1499999999,8836851.35,328143.22,92683.08,37922.2
2023-04-13,12,306.6,951692.55,8693985.82,341171.79,97451.55,38117.99
2023-04-13,13,296.6,1004322.44,8736042.78,331703.17,94493.02,38034.05
2023-04-13,14,366.6,1066460.76,8908294.09,296101.76,95908.93,37706.310000000005
2023-04-13,15,466.6,1075529.67,9026715.68,198067.87,94527.70999999999,37347.29
2023-04-13,16,366.6,1022949.92,8990653.870000001,107832.23,94338.96,38803.04
2023-04-13,17,296.6,986837.7,8843999.72,28594.2,97016.5,38214.44
2023-04-13,18,306.6,1101483.8,9153789.4,352.45,97632.62,37594.51
2023-04-13,19,366.6,1129824.8,9328836.06,0.0,108945.13,37344.44
2023-04-13,20,306.6,1161112.39,9075399.98,0.0,113383.12,36535.5
2023-04-13,21,210.6,1140146.85,8583108.97,0.0,111104.37,32982.64
2023-04-13,22,209.6,1130638.24,7965744.17,0.0,109948.84,36726.729999999996
2023-04-13,23,209.6,1054529.0899999999,7495693.65,0.0,107578.45,36734.94
2023-04-14,0,137.67,924738.99,7184199.37,0.0,103290.15,35875.270000000004
2023-04-14,1,137.67,876161.5900000001,6970615.12,0.0,106293.82,35066.37
2023-04-14,2,137.67,877001.5599999999,6770081.99,0.0,102440.94,34096.979999999996
2023-04-14,3,137.67,885924.93,6668937.49,0.0,91023.09,31666.93
2023-04-14,4,137.67,873477.38,6890334.2700000005,0.0,92450.01,27674.54
2023-04-14,5,151.67,786606.63,7428087.36,188.51999999999998,92629.83,27217.97
2023-04-14,6,151.67,835033.4199999999,7501251.97,45880.26,88719.37,20777.19
2023-04-14,7,205.67,852819.7799999999,7804647.78,180812.27,88338.53,27703.739999999998
2023-04-14,8,205.67,851996.44,8299173.59,242045.72,84070.56,29398.32
2023-04-14,9,205.67,824580.62,8626696.33,261503.53,85650.57,34625.92
2023-04-14,10,292.1,818287.9299999999,9015578.6,267712.21,86347.82,37176.19
2023-04-14,11,301.67,816011.1,9251685.11,305712.73,83564.25,38470.96
2023-04-14,12,301.67,827892.35,9128896.09,301651.17,81580.06,39230.87
2023-04-14,13,301.67,993161.59,9067847.74,296558.29,84043.15,38757.78
2023-04-14,14,486.67,1152267.01,9114848.629999999,259522.81,72093.55,38914.14
2023-04-14,15,486.67,1148856.8,9160532.01,221829.41,75586.84,39625.1
2023-04-14,16,386.67,1061770.39,9153506.34,122396.13,80161.15,39228.979999999996
2023-04-14,17,205.67,999034.0,8966666.94,31919.39,80275.87,37980.04
2023-04-14,18,301.67,1086266.72,9292122.13,39.4,83307.65,36043.67
2023-04-14,19,301.67,1121878.25,9398040.72,0.0,74268.07,35401.9
2023-04-14,20,292.1,1180856.89,9114767.12,0.0,76428.08,36717.38
2023-04-14,21,205.67,1138504.8900000001,8733207.69,0.0,75703.77,35128.72
2023-04-14,22,205.67,1163805.49,8135651.54,0.0,73923.38,31928.629999999997
2023-04-14,23,205.67,1063286.34,7652644.33,0.0,76764.32,33859.75
2023-04-15,0,192.31,981735.67,7246361.850000001,0.0,82032.7,35315.3
2023-04-15,1,192.31,913811.6799999999,7039254.44,0.0,83712.72,33174.36
2023-04-15,2,192.31,875867.75,6841111.82,0.0,87512.81,27215.489999999998
2023-04-15,3,192.31,862435.15,6708460.59,0.0,85539.05,32055.4
2023-04-15,4,192.31,867259.12,6744903.55,0.0,81283.45999999999,31968.01
2023-04-15,5,192.31,867699.48,6809400.17,56.96,85491.82,29816.98
2023-04-15,6,192.31,872734.27,6994216.8,29725.66,79843.74,19457.79
2023-04-15,7,192.31,870546.88,7469287.27,124899.36,78582.70999999999,18780.68
2023-04-15,8,211.19,855966.91,7967383.79,208843.38,76692.86,19965.71
2023-04-15,9,215.19,854532.45,8247443.93,269073.49,78874.78,32495.6
2023-04-15,10,216.19,859468.28,8542948.03,290736.32,74691.41,29176.35
2023-04-15,11,216.19,867046.45,8788190.11,268671.55,75641.36,30033.379999999997
2023-04-15,12,216.19,867265.66,8710578.86,320987.3,82959.84,38539.44
2023-04-15,13,216.19,881865.31,8577588.790000001,328508.94,77064.47,40486.060000000005
2023-04-15,14,216.19,883787.91,8449482.92,297891.6,78487.52,38773.96
2023-04-15,15,216.19,800109.71,8484927.27,255682.13,78415.74,38709.18
2023-04-15,16,216.19,815460.01,8460085.0,137333.73,81423.76000000001,38749.009999999995
2023-04-15,17,216.19,874858.4500000001,8390959.78,29440.670000000002,77829.76,37550.04
2023-04-15,18,301.19,960431.01,8954306.12,194.67000000000002,72990.98,38625.350000000006
2023-04-15,19,301.19,985346.22,9064539.36,0.0,73975.38,37380.58
2023-04-15,20,216.19,976985.1799999999,8781558.88,0.0,72663.11,36187.1
2023-04-15,21,215.19,971813.24,8273822.51,0.0,76037.35,35819.06
2023-04-15,22,211.19,981059.66,7757856.77,0.04,76441.31,33998.5
2023-04-15,23,211.19,858307.3999999999,7496981.68,0.04,71191.55,33904.69
2023-04-16,0,211.26,834212.9400000001,7148454.92,0.02,70729.21,33107.79
2023-04-16,1,211.26,802983.6900000001,6869872.5,0.03,71688.14,31645.0
2023-04-16,2,211.26,721576.01,6683647.69,0.02,71069.07,29637.67
2023-04-16,3,211.26,636787.46,6558735.38,0.0,73824.34,31581.05
