Fecha,Recurso,Código Agente,Combustible,Consumo Combustible (MBTU),Version
2024-07-01,TASAJERO 1,TRMG,CARBON,3422.806296,TX5
2024-07-01,TEBSAB CC,TBSG,GAS,33693.9141,TX5
2024-07-01,TEBSAB CC,TBSG,GAS NI,0,TX5
2024-07-01,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-01,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-01,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-01,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-01,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-01,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-01,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-01,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-01,TERMONORTE,TMNG,ACPM,370.69,TX5
2024-07-01,TERMONORTE,TMNG,GAS,12696.24,TX5
2024-07-01,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-01,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-01,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-01,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-01,TERMOYOPAL 1,TYPG,GAS,6681.35,TX5
2024-07-01,TERMOYOPAL 2,TYPG,GAS,9002.56,TX5
2024-07-01,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-01,TERMOYOPAL G4,TYPG,GAS,10825.54,TX5
2024-07-01,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-01,TESORITO,EPSG,GAS,0,TX5
2024-07-01,ZIPAEMG 3,ENDG,CARBON,9513.330408,TX5
2024-07-01,ZIPAEMG 4,ENDG,CARBON,10241.02353,TX5
2024-07-01,ZIPAEMG 5,ENDG,CARBON,9278.287128,TX5
2024-07-02,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-02,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-02,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-02,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-02,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-02,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-02,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-02,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-02,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-02,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-02,FLORES 4 CC,TMFG,GAS,32339.7864,TX5
2024-07-02,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-02,FLORES I CC,TMFG,GAS,348.439255,TX5
2024-07-02,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-02,GECELCA 3,GECG,CARBON,0,TX5
2024-07-02,GECELCA 32,GECG,CARBON,0,TX5
2024-07-02,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-02,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-02,GUAJIRA 2,GECG,CARBON,11422.73,TX5
2024-07-02,GUAJIRA 2,GECG,GAS,16605.99,TX5
2024-07-02,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-02,PAIPA 1,HIMG,CARBON,2017.393373,TX5
2024-07-02,PROELECTRICA 1,PRIG,GAS,6899.99999,TX5
2024-07-02,TASAJERO 1,TRMG,CARBON,26507.08687,TX5
2024-07-02,TEBSAB CC,TBSG,GAS,38896.8265,TX5
2024-07-02,TEBSAB CC,TBSG,GAS NI,29500.0001,TX5
2024-07-02,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-02,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-02,TERMOCARIBE III 1,TCBG,GAS,3068.751,TX5
2024-07-02,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-02,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-02,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-02,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-02,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-02,TERMONORTE,TMNG,ACPM,289.38,TX5
2024-07-02,TERMONORTE,TMNG,GAS,12745.81,TX5
2024-07-02,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-02,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-02,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-02,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-02,TERMOYOPAL 1,TYPG,GAS,6670.86,TX5
2024-07-02,TERMOYOPAL 2,TYPG,GAS,8962.81,TX5
2024-07-02,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-02,TERMOYOPAL G4,TYPG,GAS,10837.89,TX5
2024-07-02,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-02,TESORITO,EPSG,GAS,0,TX5
2024-07-02,ZIPAEMG 2,ENDG,CARBON,4475.483064,TX5
2024-07-02,ZIPAEMG 3,ENDG,CARBON,12358.80728,TX5
2024-07-02,ZIPAEMG 4,ENDG,CARBON,13249.50457,TX5
2024-07-02,ZIPAEMG 5,ENDG,CARBON,11886.64366,TX5
2024-07-03,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-03,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-03,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-03,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-03,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-03,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-03,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-03,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-03,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-03,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-03,FLORES 4 CC,TMFG,GAS,28469.13349,TX5
2024-07-03,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-03,FLORES I CC,TMFG,GAS,0,TX5
2024-07-03,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-03,GECELCA 3,GECG,CARBON,0,TX5
2024-07-03,GECELCA 32,GECG,CARBON,0,TX5
2024-07-03,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-03,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-03,GUAJIRA 2,GECG,CARBON,4620.11,TX5
2024-07-03,GUAJIRA 2,GECG,GAS,18457.89,TX5
2024-07-03,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-03,PROELECTRICA 1,PRIG,GAS,4486,TX5
2024-07-03,TASAJERO 1,TRMG,CARBON,26072.75161,TX5
2024-07-03,TEBSAB CC,TBSG,GAS NI,44101.9999,TX5
2024-07-03,TEBSAB CC,TBSG,GAS,37812.192,TX5
2024-07-03,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-03,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-03,TERMOCARIBE III 1,TCBG,GAS,3308.409,TX5
2024-07-03,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-03,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-03,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-03,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-03,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-03,TERMONORTE,TMNG,GAS,12749.46,TX5
2024-07-03,TERMONORTE,TMNG,ACPM,309,TX5
2024-07-03,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-03,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-03,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-03,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-03,TERMOYOPAL 1,TYPG,GAS,6641.94,TX5
2024-07-03,TERMOYOPAL 2,TYPG,GAS,9041.75,TX5
2024-07-03,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-03,TERMOYOPAL G4,TYPG,GAS,10828.29,TX5
2024-07-03,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-03,TESORITO,EPSG,GAS,0,TX5
2024-07-03,ZIPAEMG 2,ENDG,CARBON,9283.823041,TX5
2024-07-03,ZIPAEMG 3,ENDG,CARBON,12233.90038,TX5
2024-07-03,ZIPAEMG 4,ENDG,CARBON,13250.27161,TX5
2024-07-03,ZIPAEMG 5,ENDG,CARBON,12338.24674,TX5
2024-07-04,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-04,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-04,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-04,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-04,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-04,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-04,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-04,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-04,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-04,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-04,FLORES 4 CC,TMFG,GAS,27196.56938,TX5
2024-07-04,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-04,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-04,FLORES I CC,TMFG,GAS,0,TX5
2024-07-04,GECELCA 3,GECG,CARBON,0,TX5
2024-07-04,GECELCA 32,GECG,CARBON,0,TX5
2024-07-04,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-04,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-04,GUAJIRA 2,GECG,CARBON,6166.12,TX5
2024-07-04,GUAJIRA 2,GECG,GAS,16699.39,TX5
2024-07-04,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-04,PROELECTRICA 1,PRIG,GAS,4595,TX5
2024-07-04,TASAJERO 1,TRMG,CARBON,15214.35118,TX5
2024-07-04,TEBSAB CC,TBSG,GAS NI,30167.0001,TX5
2024-07-04,TEBSAB CC,TBSG,GAS,36850.3197,TX5
2024-07-04,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-04,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-04,TERMOCARIBE III 1,TCBG,GAS,2539.781,TX5
2024-07-04,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-04,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-04,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-04,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-04,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-04,TERMONORTE,TMNG,GAS,12765.41,TX5
2024-07-04,TERMONORTE,TMNG,ACPM,280.77,TX5
2024-07-04,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-04,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-04,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-04,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-04,TERMOYOPAL 1,TYPG,GAS,6634.27,TX5
2024-07-04,TERMOYOPAL 2,TYPG,GAS,8938.2,TX5
2024-07-04,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-04,TERMOYOPAL G4,TYPG,GAS,10828.91,TX5
2024-07-04,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-04,TESORITO,EPSG,GAS,0,TX5
2024-07-04,ZIPAEMG 2,ENDG,CARBON,8310.115345,TX5
2024-07-04,ZIPAEMG 3,ENDG,CARBON,9538.593068,TX5
2024-07-04,ZIPAEMG 4,ENDG,CARBON,10375.13967,TX5
2024-07-04,ZIPAEMG 5,ENDG,CARBON,12770.72034,TX5
2024-07-05,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-05,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-05,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-05,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-05,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-05,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-05,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-05,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-05,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-05,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-05,FLORES 4 CC,TMFG,GAS,27247.86632,TX5
2024-07-05,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-05,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-05,FLORES I CC,TMFG,GAS,0,TX5
2024-07-05,GECELCA 3,GECG,CARBON,0,TX5
2024-07-05,GECELCA 32,GECG,CARBON,0,TX5
2024-07-05,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-05,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-05,GUAJIRA 2,GECG,GAS,16440.96,TX5
2024-07-05,GUAJIRA 2,GECG,CARBON,6075.21,TX5
2024-07-05,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-05,PROELECTRICA 1,PRIG,GAS,5410.99999,TX5
2024-07-05,TASAJERO 1,TRMG,CARBON,11433.22428,TX5
2024-07-05,TEBSAB CC,TBSG,GAS,33392.9131,TX5
2024-07-05,TEBSAB CC,TBSG,GAS NI,33075.0001,TX5
2024-07-05,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-05,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-05,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-05,TERMOCARIBE III 1,TCBG,GAS,2471.475,TX5
2024-07-05,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-05,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-05,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-05,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-05,TERMONORTE,TMNG,GAS,12851.45,TX5
2024-07-05,TERMONORTE,TMNG,ACPM,291.08,TX5
2024-07-05,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-05,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-05,TERMOVALLE CC,TMVG,GAS,188,TX5
2024-07-05,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-05,TERMOYOPAL 1,TYPG,GAS,6547.59,TX5
2024-07-05,TERMOYOPAL 2,TYPG,GAS,8932.74,TX5
2024-07-05,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-05,TERMOYOPAL G4,TYPG,GAS,10871.4,TX5
2024-07-05,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-05,TESORITO,EPSG,GAS,1.0047,TX5
2024-07-05,ZIPAEMG 2,ENDG,CARBON,6001.126974,TX5
2024-07-05,ZIPAEMG 3,ENDG,CARBON,9618.183154,TX5
2024-07-05,ZIPAEMG 4,ENDG,CARBON,8400.740108,TX5
2024-07-05,ZIPAEMG 5,ENDG,CARBON,14262.59498,TX5
2024-07-06,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-06,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-06,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-06,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-06,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-06,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-06,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-06,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-06,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-06,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-06,FLORES 4 CC,TMFG,GAS,32386.44492,TX5
2024-07-06,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-06,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-06,FLORES I CC,TMFG,GAS,15562.87402,TX5
2024-07-06,GECELCA 3,GECG,CARBON,0,TX5
2024-07-06,GECELCA 32,GECG,CARBON,0,TX5
2024-07-06,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-06,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-06,GUAJIRA 2,GECG,CARBON,11995.68,TX5
2024-07-06,GUAJIRA 2,GECG,GAS,14975.91,TX5
2024-07-06,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-06,PROELECTRICA 1,PRIG,GAS,6151.00002,TX5
2024-07-06,TASAJERO 1,TRMG,CARBON,23136.46662,TX5
2024-07-06,TEBSAB CC,TBSG,GAS NI,14375.0003,TX5
2024-07-06,TEBSAB CC,TBSG,GAS,28720.7846,TX5
2024-07-06,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-06,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-06,TERMOCARIBE III 1,TCBG,GAS,6.318,TX5
2024-07-06,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-06,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-06,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-06,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-06,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-06,TERMONORTE,TMNG,GAS,13053.6,TX5
2024-07-06,TERMONORTE,TMNG,ACPM,263.12,TX5
2024-07-06,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-06,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-06,TERMOVALLE CC,TMVG,GAS,2837.091,TX5
2024-07-06,TERMOVALLE CC,TMVG,ACPM,733.519,TX5
2024-07-06,TERMOYOPAL 1,TYPG,GAS,6654.75,TX5
2024-07-06,TERMOYOPAL 2,TYPG,GAS,8942.96,TX5
2024-07-06,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-06,TERMOYOPAL G4,TYPG,GAS,10850.43,TX5
2024-07-06,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-06,TESORITO,EPSG,GAS,0,TX5
2024-07-06,ZIPAEMG 2,ENDG,CARBON,6185.694095,TX5
2024-07-06,ZIPAEMG 3,ENDG,CARBON,9791.848094,TX5
2024-07-06,ZIPAEMG 4,ENDG,CARBON,10080.66996,TX5
2024-07-06,ZIPAEMG 5,ENDG,CARBON,11324.34087,TX5
2024-07-07,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-07,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-07,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-07,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-07,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-07,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-07,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-07,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-07,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-07,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-07,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-07,FLORES 4 CC,TMFG,GAS,18330.08063,TX5
2024-07-07,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-07,FLORES I CC,TMFG,GAS,4948.090287,TX5
2024-07-07,GECELCA 3,GECG,CARBON,0,TX5
2024-07-07,GECELCA 32,GECG,CARBON,0,TX5
2024-07-07,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-07,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-07,GUAJIRA 2,GECG,CARBON,9878.78,TX5
2024-07-07,GUAJIRA 2,GECG,GAS,14889.16,TX5
2024-07-07,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-07,PROELECTRICA 1,PRIG,GAS,5635.99998,TX5
2024-07-07,TASAJERO 1,TRMG,CARBON,15821.99307,TX5
2024-07-07,TEBSAB CC,TBSG,GAS,52857.2667,TX5
2024-07-07,TEBSAB CC,TBSG,GAS NI,17599.9999,TX5
2024-07-07,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-07,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-07,TERMOCARIBE III 1,TCBG,GAS,2538.118,TX5
2024-07-07,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-07,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-07,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-07,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-07,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-07,TERMONORTE,TMNG,ACPM,254.67,TX5
2024-07-07,TERMONORTE,TMNG,GAS,10969.58,TX5
2024-07-07,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-07,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-07,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-07,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-07,TESORITO,EPSG,GAS,0,TX5
2024-07-07,ZIPAEMG 2,ENDG,CARBON,6032.562624,TX5
2024-07-07,ZIPAEMG 3,ENDG,CARBON,9634.261222,TX5
2024-07-07,ZIPAEMG 4,ENDG,CARBON,5675.458186,TX5
2024-07-07,ZIPAEMG 5,ENDG,CARBON,9263.083507,TX5
2024-07-08,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-08,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-08,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-08,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-08,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-08,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-08,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-08,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-08,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-08,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-08,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-08,FLORES 4 CC,TMFG,GAS,33175.18171,TX5
2024-07-08,FLORES I CC,TMFG,GAS,0,TX5
2024-07-08,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-08,GECELCA 3,GECG,CARBON,0,TX5
2024-07-08,GECELCA 32,GECG,CARBON,0,TX5
2024-07-08,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-08,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-08,GUAJIRA 2,GECG,GAS,15891.62,TX5
2024-07-08,GUAJIRA 2,GECG,CARBON,9540.85,TX5
2024-07-08,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-08,PROELECTRICA 1,PRIG,GAS,7605,TX5
2024-07-08,TASAJERO 1,TRMG,CARBON,16501.09112,TX5
2024-07-08,TEBSAB CC,TBSG,GAS,46484.1685,TX5
2024-07-08,TEBSAB CC,TBSG,GAS NI,22010.9999,TX5
2024-07-08,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-08,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-08,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-08,TERMOCARIBE III 1,TCBG,GAS,2519.03,TX5
2024-07-08,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-08,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-08,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-08,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-08,TERMONORTE,TMNG,ACPM,260.74,TX5
2024-07-08,TERMONORTE,TMNG,GAS,12920.16,TX5
2024-07-08,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-08,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-08,TERMOVALLE CC,TMVG,GAS,10930.684,TX5
2024-07-08,TERMOVALLE CC,TMVG,ACPM,3829.322,TX5
2024-07-08,TERMOYOPAL 1,TYPG,GAS,6603.02,TX5
2024-07-08,TERMOYOPAL 2,TYPG,GAS,2467.13,TX5
2024-07-08,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-08,TERMOYOPAL G4,TYPG,GAS,10847.62,TX5
2024-07-08,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-08,TESORITO,EPSG,GAS,0,TX5
2024-07-08,ZIPAEMG 2,ENDG,CARBON,6023.392686,TX5
2024-07-08,ZIPAEMG 3,ENDG,CARBON,9574.62029,TX5
2024-07-08,ZIPAEMG 4,ENDG,CARBON,8416.124673,TX5
2024-07-08,ZIPAEMG 5,ENDG,CARBON,9265.550241,TX5
2024-07-09,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-09,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-09,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-09,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-09,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-09,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-09,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-09,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-09,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-09,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-09,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-09,FLORES 4 CC,TMFG,GAS,31774.3289,TX5
2024-07-09,FLORES I CC,TMFG,GAS,0,TX5
2024-07-09,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-09,GECELCA 3,GECG,CARBON,0,TX5
2024-07-09,GECELCA 32,GECG,CARBON,0,TX5
2024-07-09,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-09,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-09,GUAJIRA 2,GECG,CARBON,10736.39,TX5
2024-07-09,GUAJIRA 2,GECG,GAS,15357.93,TX5
2024-07-09,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-09,PROELECTRICA 1,PRIG,GAS,16633.00006,TX5
2024-07-09,TASAJERO 1,TRMG,CARBON,17543.26218,TX5
2024-07-09,TEBSAB CC,TBSG,GAS NI,49861.0001,TX5
2024-07-09,TEBSAB CC,TBSG,GAS,26158.5922,TX5
2024-07-09,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-09,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-09,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-09,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-09,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-09,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-09,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-09,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-09,TERMONORTE,TMNG,ACPM,267.78,TX5
2024-07-09,TERMONORTE,TMNG,GAS,13068,TX5
2024-07-09,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-09,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-09,TERMOVALLE CC,TMVG,ACPM,0,TX5
