FECHA_HORA,YEAR,MONTH,DAY,HORA,PRECIO,TERMICA,HIDRAULICA,SOLAR,COGENERADOR,EOLICA,NIVEL_ENSO,FUEL_CONS_ACPM,FUEL_CONS_CARBON,FUEL_CONS_COMBUSTOLEO,FUEL_CONS_CRUDO,FUEL_CONS_GAS,FUEL_CONS_GAS_NI,FUEL_CONS_GLP,FUEL_COST_CARBON,FUEL_COST_GAS,FUEL_COST_GAS_NI,FUEL_COST_COMBUSTOLEO,IPC_VAR_MOM_PCT,IPP_VAR_PN_MOM_PCT,IPP_VAR_OI_MOM_PCT,DIA_SEMANA,FESTIVO,PRECIO_lag_1,PRECIO_lag_2,PRECIO_lag_3,PRECIO_lag_4,PRECIO_lag_5,PRECIO_lag_6,PRECIO_lag_7,PRECIO_lag_8,PRECIO_lag_9,PRECIO_lag_10,PRECIO_lag_11,PRECIO_lag_12,PRECIO_lag_13,PRECIO_lag_14,PRECIO_lag_15,PRECIO_lag_16,PRECIO_lag_17,PRECIO_lag_18,PRECIO_lag_19,PRECIO_lag_20,PRECIO_lag_21,PRECIO_lag_22,PRECIO_lag_23,PRECIO_lag_24
2024-06-26 16:00:00,2024,6,26,16,309.43,1439427.75,7873077.5,463540.62,82533.8,16850.989999999998,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39,377.39,377.39,377.39,374.39,252.39,374.39
2024-06-26 17:00:00,2024,6,26,17,339.43,1473828.0,7922011.01,144333.9,85719.36,10341.24,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39,377.39,377.39,377.39,374.39,252.39
2024-06-26 18:00:00,2024,6,26,18,339.43,1513117.44,8480297.94,1813.3,89188.38,4789.21,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39,377.39,377.39,377.39,374.39
2024-06-26 19:00:00,2024,6,26,19,376.43,1617839.91,8683184.23,0.02,92249.54,44.7,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39,377.39,377.39,377.39
2024-06-26 20:00:00,2024,6,26,20,339.43,1646070.98,8407776.47,0.0,96563.54,0.0,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39,377.39,377.39
2024-06-26 21:00:00,2024,6,26,21,339.43,1632370.43,7982129.53,0.0,95356.29,0.0,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39,377.39
2024-06-26 22:00:00,2024,6,26,22,309.43,1560436.17,7404537.23,0.0,81071.9,0.0,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39,252.39
2024-06-26 23:00:00,2024,6,26,23,239.43,1493875.47,7152932.5600000005,152.23,78234.2,0.0,0.0,269.21,183136.160541,0.0,0.0,127190.12009999913,34211.8039,0.0,159.8929536025,365.2483195957,470.4919791203,955.6489402764,0.32,1.3,0.92,3,0,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43,252.39
2024-06-27 00:00:00,2024,6,27,0,207.96,1413442.0,6438171.28,0.0,69969.95999999999,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43,204.43
2024-06-27 01:00:00,2024,6,27,1,207.96,1242808.6,6215956.22,0.0,77734.08,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43,204.43
2024-06-27 02:00:00,2024,6,27,2,207.96,1171474.84,6078982.33,0.0,79145.49,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43,204.43
2024-06-27 03:00:00,2024,6,27,3,207.96,1189619.83,5977519.51,0.0,81404.9,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43,204.43
2024-06-27 04:00:00,2024,6,27,4,207.96,1243422.85,6012691.11,0.0,84280.8,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43,204.43
2024-06-27 05:00:00,2024,6,27,5,207.96,1303556.12,6138852.91,2768.09,90788.19,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43,204.43
2024-06-27 06:00:00,2024,6,27,6,220.4,1254857.75,6416127.0,108294.36,87161.33,0.0,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27,204.43
2024-06-27 07:00:00,2024,6,27,7,248.96,1237053.41,6710992.83,409480.64,76797.88,125.41,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43,212.27
2024-06-27 08:00:00,2024,6,27,8,248.96,1270997.15,7134530.75,647770.48,69800.95,153.65,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43,239.43
2024-06-27 09:00:00,2024,6,27,9,248.96,1254162.75,7236565.91,879061.48,69095.95,2135.38,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43,239.43
2024-06-27 10:00:00,2024,6,27,10,248.96,1298730.43,7330732.13,1132119.23,77275.54000000001,3411.1,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43,239.43
2024-06-27 11:00:00,2024,6,27,11,307.96,1412035.19,7572939.92,1163797.17,79957.69,6633.93,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43,309.43
2024-06-27 12:00:00,2024,6,27,12,307.96,1566854.43,7416638.82,1118700.41,75911.23,10949.89,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43,239.43
2024-06-27 13:00:00,2024,6,27,13,307.96,1597020.51,7413681.94,1048213.64,78585.44,16971.26,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43,288.43
2024-06-27 14:00:00,2024,6,27,14,338.96,1658778.4200000002,7668386.59,848842.55,76798.68,23560.37,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43,239.43
2024-06-27 15:00:00,2024,6,27,15,342.96,1705339.8199999998,7873372.86,609714.74,74580.45999999999,24717.22,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43,309.43
2024-06-27 16:00:00,2024,6,27,16,342.96,1725629.3,7916666.18,394255.55,80592.19,26131.56,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43,309.43
2024-06-27 17:00:00,2024,6,27,17,338.96,1768369.57,7914578.779999999,98906.0,78767.98999999999,28387.75,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43,339.43
2024-06-27 18:00:00,2024,6,27,18,374.96,1839538.61,8301539.58,614.19,80226.25,28273.72,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43,339.43
2024-06-27 19:00:00,2024,6,27,19,393.96,1864889.81,8500294.63,0.01,96170.93,26021.160000000003,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43,376.43
2024-06-27 20:00:00,2024,6,27,20,342.96,1842374.51,8337301.83,0.0,97555.47,24574.58,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43,339.43
2024-06-27 21:00:00,2024,6,27,21,338.96,1768589.86,7920572.66,0.0,95714.53,16170.46,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43,339.43
2024-06-27 22:00:00,2024,6,27,22,248.96,1742086.9,7212675.62,0.0,76635.67,12808.39,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43,309.43
2024-06-27 23:00:00,2024,6,27,23,248.96,1652453.63,6641913.85,0.0,73737.8,18002.54,0.0,379.6,200792.153406,0.0,0.0,95952.6263069992,62501.0155,0.0,159.8409946564,374.6340813653,461.0012821129,955.5744590166,0.32,1.3,0.92,4,0,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96,239.43
2024-06-28 00:00:00,2024,6,28,0,133.58,1477992.65,6649841.53,0.0,79575.67,13841.79,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96,207.96
2024-06-28 01:00:00,2024,6,28,1,133.58,1153447.73,6722970.58,8.14,81121.88,16803.73,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96,207.96
2024-06-28 02:00:00,2024,6,28,2,133.58,988052.28,6702682.05,0.0,79647.94,17583.53,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96,207.96
2024-06-28 03:00:00,2024,6,28,3,133.58,926402.25,6681449.18,0.0,84684.05,12950.57,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96,207.96
2024-06-28 04:00:00,2024,6,28,4,133.58,880591.77,6826982.79,0.0,81130.17,7779.42,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96,207.96
2024-06-28 05:00:00,2024,6,28,5,133.58,881643.14,7047852.2,2327.04,69644.48,3382.5,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4,207.96
2024-06-28 06:00:00,2024,6,28,6,133.58,844406.14,7240808.33,113764.9,68474.67,43.55,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96,220.4
2024-06-28 07:00:00,2024,6,28,7,183.58,838968.58,7578932.43,370908.08,72143.69,164.72,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96,248.96
2024-06-28 08:00:00,2024,6,28,8,184.56,864972.05,7763612.100000001,611752.6,75219.87,1102.33,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96,248.96
2024-06-28 09:00:00,2024,6,28,9,184.56,952537.28,7809270.3,787698.51,62935.17,1403.04,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96,248.96
2024-06-28 10:00:00,2024,6,28,10,221.02,957675.46,7859810.96,1046892.29,58364.91,935.71,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96,248.96
2024-06-28 11:00:00,2024,6,28,11,247.58,953120.48,7977404.42,1210249.72,56100.94,4080.15,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96,307.96
2024-06-28 12:00:00,2024,6,28,12,183.58,935162.94,7942357.04,1267033.75,57417.21,22733.76,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96,307.96
2024-06-28 13:00:00,2024,6,28,13,183.58,958930.99,8003811.07,1196161.59,63918.58,28096.9,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96,307.96
2024-06-28 14:00:00,2024,6,28,14,247.58,1041818.24,8142186.63,1038199.62,65693.56,26617.8,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96,338.96
2024-06-28 15:00:00,2024,6,28,15,247.58,1127115.78,8183375.56,958325.63,62015.6,26647.77,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96,342.96
2024-06-28 16:00:00,2024,6,28,16,287.58,1281116.45,8309278.18,544282.22,63107.51,28327.24,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96,342.96
2024-06-28 17:00:00,2024,6,28,17,314.58,1284235.18,8374599.65,153755.31,66371.6,28505.74,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96,338.96
2024-06-28 18:00:00,2024,6,28,18,375.58,1253369.02,8972930.43,3604.54,70780.67,27879.85,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96,374.96
2024-06-28 19:00:00,2024,6,28,19,375.58,1273106.96,9174763.17,6.09,78251.70999999999,23199.65,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,375.58,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96,393.96
2024-06-28 20:00:00,2024,6,28,20,314.58,1301784.93,8921720.34,0.0,80208.1,22883.44,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,375.58,375.58,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96,342.96
2024-06-28 21:00:00,2024,6,28,21,314.58,1221026.51,8592187.209999999,0.0,77021.71,20402.72,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,314.58,375.58,375.58,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96,338.96
2024-06-28 22:00:00,2024,6,28,22,221.02,1178188.74,8080046.12,0.0,80365.78,23117.94,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,314.58,314.58,375.58,375.58,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96,248.96
2024-06-28 23:00:00,2024,6,28,23,133.58,1117427.09,7631293.58,0.0,81775.48,21525.44,0.0,290.84,86534.22983699999,0.0,0.0,114811.2745899989,39081.0,0.0,159.78184076,372.094079257,465.8285092412,955.4975781128,0.32,1.3,0.92,5,0,221.02,314.58,314.58,375.58,375.58,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58,248.96
2024-06-29 00:00:00,2024,6,29,0,118.09,1094100.39,7212110.18,0.0,84936.2,15704.69,0.0,291.63,36468.944977,0.0,0.0,138170.7595879985,22509.0002,0.0,159.7578690124,370.8359069374,496.6042447268,955.4975781128,0.32,1.3,0.92,6,0,133.58,221.02,314.58,314.58,375.58,375.58,314.58,287.58,247.58,247.58,183.58,183.58,247.58,221.02,184.56,184.56,183.58,133.58,133.58,133.58,133.58,133.58,133.58,133.58
